Activity,Location,Impact Category,Baseline 2025,Baseline 2040,Baseline Change,Baseline % Change,VSI 2025,VSI 2040,VSI Change,VSI % Change,VSI to baseline change,VSI to baseline change %,SSP,Activity Group
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.5218328707110211,1.311834440133569,0.790001569422548,151.3897674453,0.5218357589599902,1.3118407675496164,0.7900050085896262,151.3895885870475,6.327416047335888e-06,-0.00017885825249663867,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0116897736367397,0.011746836818312,5.7063181572300156e-05,0.48814616386545523,0.0116898860310059,0.0117470602290242,5.717419801830152e-05,0.4890911499620647,2.2341071220094433e-07,0.0009449860966094792,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",36.11102301732821,36.131284600329,0.020261583000795724,0.05610913595849394,36.11101979299162,36.13128375392726,0.020263960935643865,0.05611572603545433,-8.46401739806879e-07,6.590076960390212e-06,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0310044747657252,0.0298817485713945,-0.0011227261943306983,-3.621174694343956,0.0310084351152012,0.0298823416786391,-0.0011260934365621006,-3.631571320443895,5.931072445987395e-07,-0.010396626099939077,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.141927243760234,0.1346731904637107,-0.0072540532965232885,-5.1111070040773745,0.1419270716535323,0.1346726467036493,-0.007254424949882987,-5.11137506422471,-5.437600613944493e-07,-0.0002680601473352695,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.4927207339869606,0.5300440291891835,0.037323295202222884,7.574939032951394,0.4927206513097207,0.5300418729871555,0.037321221677434846,7.574519472287146,-2.1562020279253247e-06,-0.0004195606642483085,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.7565601152743839,0.6100828200242447,-0.1464772952501392,-19.36095920110933,0.7564746888558701,0.6100566990435765,-0.1464179898122936,-19.35530586406578,-2.6120980668231653e-05,0.005653337043550977,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",1.5942374255201126,1.3527950650412863,-0.24144236047882628,-15.144692792546682,1.5941110570542354,1.3525868271335528,-0.24152422992068256,-15.151029086204082,-0.00020823790773349948,-0.00633629365739985,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",7.23019227571792,7.24330747668324,0.013115200965319929,0.18139491268256291,7.230191408576358,7.243309973895001,0.013118565318642972,0.18144146644695883,2.4972117609323163e-06,4.655376439591241e-05,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",6.612091685864434,6.623510880775446,0.011419194911011843,0.17270170247977967,6.61209128970618,6.623513351462274,0.01142206175609406,0.1727450704420268,2.470686828459634e-06,4.3367962247131686e-05,SSP1,Nickel
processing of nickel-rich materials,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",6.89153053581522e-07,5.5553389074338e-07,-1.33619162838142e-07,-19.388895129133427,6.891198218939208e-07,5.554964359680824e-07,-1.3362338592583835e-07,-19.390442950632114,-3.7454775297536434e-11,-0.0015478214986863748,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0006591103024459,0.0006305109724637,-2.8599329982200014e-05,-4.33908101209622,0.0006591026280262,0.0006305109712297,-2.859165679650001e-05,-4.337967348442049,-1.233999989865009e-12,0.001113663654170871,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0006081900789477,0.0006562630502609,4.8072971313199925e-05,7.904267592851322,0.0006081977893906,0.0006562698719715,4.807208258090004e-05,7.9040212607591265,6.821710600048159e-09,-0.0002463320921952672,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0033941854212933,0.0036716928204674,0.0002775073991741002,8.175964619763185,0.0033942034913487,0.0036716610984694,0.0002774576071206997,8.174454119439103,-3.172199800017747e-08,-0.0015105003240822867,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",2.4987685249873985,2.5212775789594186,0.022509053972020077,0.9008058868571506,2.498772003180303,2.521284477226098,0.022512474045794928,0.9009415031520387,6.898266679211673e-06,0.000135616294888119,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0013337060194575,0.0014457838593931,0.00011207783993559995,8.403489097334123,0.0013337194166146,0.0014457895333144,0.00011207011669980014,8.402825609622555,5.673921300028764e-09,-0.0006634877115683224,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.4869499343418286,0.4510783578451887,-0.03587157649663991,-7.366584112004176,0.4869484170966272,0.4510620210719819,-0.03588639602464527,-7.36965041155975,-1.6336773206782063e-05,-0.0030662995555736927,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0012726342612755,0.0013179476008667,4.5313339591199946e-05,3.5605940347531244,0.0012726207661907,0.0013179503589063,4.532959271560011e-05,3.5619089299700737,2.758039600089107e-09,0.0013148952169492745,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0365573367460991,0.1438557084557596,0.1072983717096605,293.5070802746863,0.0365573402191513,0.1438559946835974,0.10729865446444609,293.50782584624557,2.862278377924188e-07,0.0007455715592641354,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0016973811629738,0.0017349958635298,3.761470055599998e-05,2.216043242173095,0.0016973862760887,0.0017350063481439,3.762007205520006e-05,2.216353023773014,1.0484614100091799e-08,0.00030978159991912335,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",5.02415310561484,5.025406496201274,0.0012533905864344774,0.02494730077062593,5.024152920585399,5.025406454708916,0.0012535341235171416,0.024950158630344464,-4.149235799388862e-08,2.8578597185344168e-06,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0028662474260459,0.0029971417685561,0.00013089434251019978,4.566749587657672,0.0028664291921334,0.0029971698651983,0.0001307406730649001,4.5610989946552145,2.8096642200325928e-08,-0.005650593002457072,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0162215032677296,0.0160819573316306,-0.00013954593609900173,-0.8602528002235696,0.0162214856118879,0.0160819322239292,-0.00013955338795870048,-0.8602996747500669,-2.51077014006007e-08,-4.6874526497209246e-05,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0648836962330154,0.0702682882864007,0.005384592053385304,8.298836789519104,0.0648835954288763,0.0702680959592188,0.005384500530342506,8.298708625425752,-1.9232718190265174e-07,-0.00012816409335236756,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0261229537023275,0.0194803934144851,-0.006642560287842398,-25.428059795744158,0.0261189985185336,0.0194791955928574,-0.006639802925676199,-25.421353429629807,-1.1978216277012954e-06,0.006706366114350715,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.1245412483897713,0.1125576591683889,-0.011983589221382401,-9.622184919712613,0.1245352280005636,0.112547867339364,-0.011987360661199598,-9.62567849568264,-9.79182902489939e-06,-0.0034935759700278624,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",1.105941475232443,1.1071548484960476,0.0012133732636046002,0.10971405727862567,1.1059414399246146,1.1071549858348395,0.0012135459102249335,0.109729671609706,1.373387918945923e-07,1.561433108032695e-05,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",1.0099332121676292,1.0110533597729063,0.001120147605277122,0.11091303779117616,1.0099331926015227,1.011053491831558,0.0011202992300352044,0.11092805328532533,1.3205865156962204e-07,1.5015494149173136e-05,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",5.516850820651435e-08,4.442730953899076e-08,-1.0741198667523591e-08,-19.469800827884736,5.516681718432887e-08,4.4425551478287976e-08,-1.0741265706040897e-08,-19.470519153119,-1.7580607027861356e-12,-0.0007183252342635171,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0065192652539482,0.0061229440024017,-0.0003963212515464996,-6.079231878262345,0.0065192393048019,0.0055630001409235,-0.0009562391638784007,-14.667956170500752,-0.0005599438614782007,-8.588724292238407,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0042862801657191,0.0043980142240172,0.00011173405829810034,2.606783830691454,0.0042866326381048,0.0043983046802727,0.00011167204216789954,2.6051227524192937,2.9045625549953963e-07,-0.0016610782721602213,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.1469755599064588,0.146586622734026,-0.00038893717243279613,-0.26462710717369026,0.1469764908470489,0.0427522802675177,-0.10422421057953118,-70.91216423719908,-0.1038343424665083,-70.64753713002538,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",17.32969308574311,17.091597482415562,-0.23809560332754742,-1.3739170229357685,17.329902579850668,16.219844749460833,-1.1100578303898345,-6.405447608692789,-0.8717527329547288,-5.031530585757021,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0144954986876711,0.0143459323478732,-0.00014956633979790017,-1.031812309604162,0.0144962084142339,0.0143461656190944,-0.00015004279513950065,-1.035048550986428,2.3327122120053723e-07,-0.0032362413822659697,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",9.662166585714036,8.504366841637381,-1.1577997440766552,-11.982817040108955,9.662221201849416,8.128224659595114,-1.533996542254302,-15.876230839764716,-0.37614218204226724,-3.893413799655761,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.2856817207801965,0.2831279676498205,-0.0025537531303759797,-0.8939154816771905,0.2856812850541244,0.0267580119378232,-0.2589232731163012,-90.63361398253524,-0.25636995571199733,-89.73969850085804,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.457481451932036,1.160204562330263,0.702723110398227,153.60690743427656,0.4574961054915627,1.160218940990974,0.7027228354994113,153.60192733102318,1.4378660710967495e-05,-0.004980103253387824,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0115687084613444,0.0112412212989674,-0.0003274871623770003,-2.830801411162392,0.0115689671581282,0.0112416955044099,-0.00032727165371829875,-2.828875294095395,4.742054425001252e-07,0.0019261170669966354,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",28.647241485835977,28.661425510644712,0.014184024808734819,0.049512707238314066,28.64723567246593,28.661421858182727,0.01418618571679886,0.04952026045023885,-3.6524619844158224e-06,7.553211924783698e-06,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",1.3687996534405826,1.3659821710289308,-0.002817482411651806,-0.20583599685825815,1.3688082965075246,0.0853789311983132,-1.2834293653092113,-93.76253552698685,-1.2806032398306175,-93.5566995301286,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.1224809201456246,0.1165517864658401,-0.0059291336797845096,-4.840863109727639,0.1224811753144663,0.116550511923379,-0.005930663391087304,-4.842101960452719,-1.2745424610993705e-06,-0.0012388507250795655,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.5671604658778713,0.606087769171215,0.03892730329334371,6.863543147897418,0.5671663390275636,0.6060882565442058,0.0389219175166422,6.862522480331937,4.873729908538849e-07,-0.001020667565480693,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.5945617015139485,0.356512753059769,-0.2380489484541795,-40.037719861206845,0.5943811254196293,0.3564512010329486,-0.2379299243866807,-40.02985865654864,-6.155202682039951e-05,0.007861204658205168,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",2.358525079118567,2.021946221272032,-0.33657885784653496,-14.270734741235906,2.3582646449530555,2.0214918083909152,-0.3367728365621403,-14.28053621050848,-0.0004544128811168058,-0.009801469272574082,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",7.076787247666681,7.081326033489159,0.004538785822477465,0.06413624804071887,7.076778310715255,7.081130856613392,0.004352545898136384,0.061504624096335,-0.00019517687576708909,-0.0026316239443838624,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",6.529265650139196,6.532891131701311,0.0036254815621150627,0.05552663586352581,6.529259035503679,6.512403624903988,-0.016855410599690757,-0.2581519665254099,-0.020487506797323363,-0.3136786023889357,SSP1,Nickel
"smelting and refining of nickel concentrate, 16% Ni",GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",5.816208006936731e-07,4.854272768911541e-07,-9.619352380251897e-08,-16.53887269640172,5.81558704936277e-07,4.853458533819912e-07,-9.621285155428571e-08,-16.54396206911356,-8.142350916289822e-11,-0.005089372711839957,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0041167380599137,0.0041153422098378,-1.3958500758998182e-06,-0.0339067012665139,0.0041167324389685,0.0004775562588449,-0.0036391761801236,-88.39962844501602,-0.0036377859509929,-88.3657217437495,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0005609075653808,0.0005593503666514,-1.5571987294000274e-06,-0.27762127407620996,0.0005609143404755,0.0005593563233951,-1.5580170804000565e-06,-0.2777638166781918,5.956743699968466e-09,-0.000142542601981821,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0049321842663085,0.0049174110563639,-1.4773209944599942e-05,-0.299526723798926,0.0049322004126632,0.0014384707764456,-0.0034937296362176,-70.83511098307376,-0.0034789402799182997,-70.53558425927484,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",3.2320868661360374,3.230945183616336,-0.0011416825197012592,-0.035323386003735156,3.232090075575849,3.179227655134546,-0.05286242044130285,-1.6355491092519925,-0.0517175284817899,-1.6002257232482573,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0015730340930175,0.0015670227802752,-6.011312742299933e-06,-0.38214764504999554,0.0015730461550622,0.0003451211095198,-0.0012279250455424,-78.06033164321529,-0.0012219016707554,-77.6781839981653,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.8928461080765345,0.8855956995447288,-0.0072504085318056966,-0.8120557917226419,0.8928451795257366,0.5730140925553645,-0.3198310869703721,-35.82156171132163,-0.3125816069893643,-35.009505919598986,SSP1,Nickel
"nickel mine operation and benefication to nickel concentrate, 7% Ni",CN,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.001909764667176,0.0018623862935899,-4.7378373586100036e-05,-2.4808487873094442,0.0019097529091198,0.0004505952399488,-0.001459157669171,-76.40557384167158,-0.0014117910536411,-73.92472505436214,SSP1,Nickel
